M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.263496100000001,1.6769114999999999
8192,16384,1,8,8.7710577,1.1396153999999998
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.2916423,1.6721960999999999
8192,16384,1,8,8.718780800000001,1.1167154000000001
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,8.6992461,1.0310076999999997
8192,16384,1,8,8.685642300000001,1.0469615
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.28295,1.7090692000000003
8192,16384,1,8,9.2753192,1.7106806999999997
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.3261462,1.7293692
8192,16384,1,8,8.7893731,1.1501231
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.277538400000001,1.6918845999999998
8192,16384,1,8,8.508723100000001,1.1412115
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,8.8683692,1.1337038
8192,16384,1,8,8.8892654,1.1412229999999999
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,4,9.2948654,1.6905769000000002
8192,16384,1,8,8.7883961,1.1229885000000002
M,K,N,num_threads,qgemm_lut
8192,16384,1,8,1.1649
M,K,N,num_threads,gemm,qgemm_lut
8192,16384,1,8,8.827711499999998,1.1327269
